value,ismobile,year,month,quarter,day,isBadAir,location,city,sourcename,sourcetype,no2,o3,pm10,pm25,so2,co
2.2609164464093537E-4,0,2020,12,4,31,0,2886.0,273.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.2609164464093537E-4,0,2020,12,4,31,0,4333.0,140.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.2609164464093537E-4,0,2021,1,1,1,0,58.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2609164464093537E-4,0,2021,1,1,1,0,3207.0,693.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2609164464093537E-4,0,2021,1,1,1,0,3632.0,1150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2710905704181962E-4,0,2020,12,4,31,0,522.0,959.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.2759138588372024E-4,0,2020,12,4,31,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2759138588372024E-4,0,2020,12,4,31,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.28819817152936E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.31314361632141E-4,0,2020,12,4,31,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.328227697213038E-4,0,2020,12,4,31,0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3362803279563323E-4,0,2021,1,1,1,0,2510.0,503.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3362803279563323E-4,0,2021,1,1,1,0,3284.0,946.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3362803279563323E-4,0,2021,1,1,1,0,4073.0,357.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3362803279563323E-4,0,2021,1,1,1,0,4145.0,812.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3556488455139059E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.393029330761207E-4,0,2020,12,4,31,0,522.0,959.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.393029330761207E-4,0,2020,12,4,31,0,522.0,959.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.404631181637138E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.404631181637138E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4116442095033108E-4,0,2020,12,4,31,0,65.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4116442095033108E-4,0,2021,1,1,1,0,4100.0,357.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4185588456352464E-4,0,2020,12,4,31,0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4374186569923773E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4437680640127104E-4,0,2021,1,1,1,0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4437680640127104E-4,0,2021,1,1,1,0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4437680640127104E-4,0,2021,1,1,1,0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4484217836982363E-4,0,2020,12,4,31,0,62.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4493261502768E-4,0,2020,12,4,31,0,52.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4493261502768E-4,0,2020,12,4,31,0,52.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4789441557247625E-4,0,2020,12,4,31,0,61.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.482779339919043E-4,0,2020,12,4,31,0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4870080910502893E-4,0,2021,1,1,1,0,3301.0,1303.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4870080910502893E-4,0,2021,1,1,1,0,4124.0,157.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5041910560430003E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.519956761374402E-4,0,2020,12,4,31,0,10.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5342612447802447E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.55159493753605E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.55159493753605E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.562371972597268E-4,0,2020,12,4,31,0,65.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.562371972597268E-4,0,2021,1,1,1,0,2541.0,501.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.562371972597268E-4,0,2021,1,1,1,0,2630.0,638.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.562371972597268E-4,0,2021,1,1,1,0,2717.0,662.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.562371972597268E-4,0,2021,1,1,1,0,3733.0,1184.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5873467255654756E-4,0,2020,12,4,31,0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5928189807422473E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5928189807422473E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.593572619557717E-4,0,2020,12,4,31,0,522.0,959.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.6226630778348504E-4,0,2020,12,4,31,0,3063.0,973.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6226630778348504E-4,0,2020,12,4,31,0,3063.0,973.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.631120580097343E-4,0,2020,12,4,31,0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.636375117394097E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.637735854144246E-4,0,2020,12,4,31,0,65.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.637735854144246E-4,0,2021,1,1,1,0,3184.0,157.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.637735854144246E-4,0,2021,1,1,1,0,4771.0,357.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.640750409406125E-4,0,2020,12,4,31,0,2564.0,856.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.640750409406125E-4,0,2020,12,4,31,0,2564.0,856.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.640750409406125E-4,0,2020,12,4,31,0,2564.0,856.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.640750409406125E-4,0,2020,12,4,31,0,2564.0,856.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.648244928737746E-4,0,2020,12,4,31,0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.648280014811484E-4,0,2020,12,4,31,0,4562.0,155.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.648965072494746E-4,0,2020,12,4,31,0,92.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6783486125334517E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6829541830724333E-4,0,2020,12,4,31,0,52.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.687099196557517E-4,0,2020,12,4,31,0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6921485766211644E-4,0,2020,12,4,31,0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6938291911796623E-4,0,2020,12,4,31,0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6980269593818287E-4,0,2020,12,4,31,0,52.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7055633475365267E-4,0,2020,12,4,31,0,52.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.705638711418074E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7130997356912247E-4,0,2020,12,4,31,0,2421.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.7130997356912247E-4,0,2021,1,1,1,0,2899.0,120.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.746184479690348E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.750028037649244E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7501536441184915E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.752644839091846E-4,0,2020,12,4,31,0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7583180646194115E-4,0,2021,1,1,1,0,46.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7817436711335947E-4,0,2020,12,4,31,0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.788463617238203E-4,0,2020,12,4,31,0,2564.0,856.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.788463617238203E-4,0,2021,1,1,1,0,2544.0,106.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8057219461124615E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.81039660020953E-4,0,2020,12,4,31,0,14.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8146200816440737E-4,0,2020,12,4,31,0,10.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8213976334742324E-4,0,2020,12,4,31,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.859124583232533E-4,0,2020,12,4,31,0,14.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8637521349036347E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.863827498785182E-4,0,2020,12,4,31,0,2310.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.911479994462184E-4,0,2020,12,4,31,0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9116412090660835E-4,0,2020,12,4,31,0,2650.0,382.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.913448334460407E-4,0,2020,12,4,31,0,10.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9196972563053466E-4,0,2020,12,4,31,0,14.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9196972563053466E-4,0,2020,12,4,31,0,14.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.923485338073653E-4,0,2020,12,4,31,0,10.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9269824315215497E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9269824315215497E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.930976717243539E-4,0,2021,1,1,1,0,3694.0,1416.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.9320318115851974E-4,0,2020,12,4,31,0,61.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.932767656150858E-4,0,2020,12,4,31,0,14.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.93919138033216E-4,0,2020,12,4,31,0,2421.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.93919138033216E-4,0,2021,1,1,1,0,2506.0,1154.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.940095746910724E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.949507942077126E-4,0,2020,12,4,31,0,512.0,155.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.965568738873603E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9731051270283007E-4,0,2020,12,4,31,0,2564.0,856.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.977476232158025E-4,0,2020,12,4,31,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.977476232158025E-4,0,2020,12,4,31,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0043811378702964E-4,0,2021,1,1,1,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.013943977062147E-4,0,2020,12,4,31,0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,23.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,23.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,24.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,24.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,24.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,24.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,24.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,24.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,33.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,34.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,34.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,35.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,35.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,35.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,36.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,36.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,36.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,53.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,53.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,55.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,58.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2020,12,4,31,0,404.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.014555261879139E-4,0,2020,12,4,31,0,425.0,840.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.014555261879139E-4,0,2020,12,4,31,0,425.0,840.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.014555261879139E-4,0,2020,12,4,31,0,2839.0,91.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.014555261879139E-4,0,2021,1,1,1,0,36.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2021,1,1,1,0,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2021,1,1,1,0,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2021,1,1,1,0,53.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2021,1,1,1,0,2503.0,501.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2021,1,1,1,0,3634.0,672.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2021,1,1,1,0,3634.0,672.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2021,1,1,1,0,3898.0,918.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014555261879139E-4,0,2021,1,1,1,0,4057.0,863.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0211872834552726E-4,0,2020,12,4,31,0,62.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.023071380493947E-4,0,2020,12,4,31,0,258.0,813.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.044022539564007E-4,0,2020,12,4,31,0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.064630717609147E-4,0,2020,12,4,31,0,2650.0,382.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0666166312517913E-4,0,2020,12,4,31,0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.07439418382744E-4,0,2020,12,4,31,0,92.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.080272566588104E-4,0,2020,12,4,31,0,61.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.084176415652237E-4,0,2021,1,1,1,0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0880936627397583E-4,0,2020,12,4,31,0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0899191434261166E-4,0,2020,12,4,31,0,3106.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0899191434261166E-4,0,2020,12,4,31,0,3144.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0974555315808146E-4,0,2020,12,4,31,0,41.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0974555315808146E-4,0,2020,12,4,31,0,41.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1193110572294385E-4,0,2020,12,4,31,0,590.0,983.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.1446551769548717E-4,0,2020,12,4,31,0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.154543671852651E-4,0,2020,12,4,31,0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1731208686539816E-4,0,2020,12,4,31,0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.186376538041634E-4,0,2020,12,4,31,0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.202964965746585E-4,0,2020,12,4,31,0,52.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.207901299987912E-4,0,2020,12,4,31,0,839.0,1048.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.2160699073711436E-4,0,2020,12,4,31,0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.216831919951229E-4,0,2020,12,4,31,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2210522973178594E-4,0,2020,12,4,31,0,590.0,983.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.2406469065200737E-4,0,2020,12,4,31,0,3132.0,367.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.2406469065200737E-4,0,2021,1,1,1,0,2533.0,281.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2755027017355515E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.285791378844345E-4,0,2020,12,4,31,0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2917436182089253E-4,0,2020,12,4,31,0,92.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3160107880670525E-4,0,2020,12,4,31,0,3120.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.3160107880670525E-4,0,2021,1,1,1,0,2574.0,633.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.321436987538435E-4,0,2021,1,1,1,0,63.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.331188236434153E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3383404781370783E-4,0,2020,12,4,31,0,10.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.338619952531146E-4,0,2020,12,4,31,0,52.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.345632980397319E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.350956601252152E-4,0,2020,12,4,31,0,14.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.35369265347666E-4,0,2020,12,4,31,0,2587.0,86.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.35369265347666E-4,0,2020,12,4,31,0,2587.0,86.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.353692728840542E-4,0,2020,12,4,31,0,41.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.361364771982024E-4,0,2020,12,4,31,0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3831864761372935E-4,0,2020,12,4,31,0,10.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3838382814593333E-4,0,2020,12,4,31,0,41.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.384215100867068E-4,0,2020,12,4,31,0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3986849661240875E-4,0,2020,12,4,31,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3986849661240875E-4,0,2020,12,4,31,0,88.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3998907882288394E-4,0,2020,12,4,31,0,62.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4139838340781247E-4,0,2020,12,4,31,0,41.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.431278337615525E-4,0,2020,12,4,31,0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.431278337615525E-4,0,2020,12,4,31,0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.441190195316584E-4,0,2020,12,4,31,0,61.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.441190195316584E-4,0,2020,12,4,31,0,61.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.441190195316584E-4,0,2020,12,4,31,0,61.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.460144211525649E-4,0,2020,12,4,31,0,31.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.461613807215815E-4,0,2020,12,4,31,0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.461613807215815E-4,0,2020,12,4,31,0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4667385511610095E-4,0,2021,1,1,1,0,41.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
